Wall time,Step,Value
1671630780.4301836,4,1.0939619541168213
1671630781.5810745,14,1.0842714309692383
1671630781.696351,15,1.0835027694702148
1671630782.0409634,18,1.081278681755066
1671630782.1597848,19,1.0805370807647705
1671630782.9713979,26,1.0758379697799683
1671630783.0878017,27,1.0752180814743042
1671630784.607272,40,1.0693353414535522
1671630785.4258537,47,1.067535638809204
1671630785.5440094,48,1.0672979354858398
1671630785.6553106,49,1.0670989751815796
1671630786.222564,54,1.0661243200302124
1671630787.0167298,62,1.0642213821411133
1671630787.1061857,63,1.0639315843582153
1671630787.3695288,66,1.0629642009735107
1671630787.4583833,67,1.062683343887329
1671630787.7336478,70,1.061905026435852
1671630787.8244586,71,1.0616298913955688
1671630788.3685598,77,1.0599067211151123
1671630788.821704,82,1.0581657886505127
1671630789.465782,89,1.0555096864700317
1671630790.391324,99,1.0501846075057983
1671630790.7625265,103,1.0473066568374634
1671630791.1269195,107,1.0451091527938843
1671630792.4041998,121,1.0329540967941284
1671630792.7686017,125,1.029468059539795
1671630792.858279,126,1.029284119606018
1671630793.0407803,128,1.0266408920288086
1671630793.2216718,130,1.0236059427261353
1671630793.7649794,136,1.0168014764785767
1671630794.447873,144,1.0138822793960571
1671630794.6307533,146,1.0097203254699707
1671630794.7224853,147,1.0082508325576782
1671630794.9941776,150,1.006635308265686
1671630795.5528045,157,0.9993593692779541
1671630795.7950003,160,0.9960453510284424
1671630795.9564407,162,0.9930717349052429
1671630796.1170547,164,0.991025984287262
1671630796.6587713,171,0.9858074188232422
1671630796.7409627,172,0.9839454293251038
1671630797.1526875,177,0.9778842926025391
1671630797.717731,184,0.9686554074287415
1671630797.788069,185,0.9689704775810242
1671630798.2927518,191,0.9607793092727661
1671630798.3723583,192,0.9596288204193115
1671630799.2573764,203,0.9532270431518555
1671630799.4135802,205,0.9504307508468628
1671630800.0338206,213,0.9450581669807434
1671630800.2050047,215,0.9435418248176575
1671630800.9192328,224,0.9310243725776672
1671630801.2820807,229,0.9364486932754517
1671630802.460466,244,0.9146093130111694
1671630802.5298817,245,0.9135280251502991
1671630803.516467,258,0.9089612364768982
1671630803.5975041,259,0.9074072241783142
1671630803.6783025,260,0.9053975343704224
1671630804.4911838,271,0.9063325524330139
1671630804.7350976,274,0.8985695838928223
1671630805.0471408,278,0.8903116583824158
1671630805.3594232,282,0.8887486457824707
1671630805.60161,285,0.8870664834976196
1671630805.8146224,288,0.8890098929405212
1671630805.95383,290,0.8880953192710876
1671630806.304131,295,0.8863396048545837
1671630806.4573662,297,0.8815587759017944
1671630806.537058,298,0.8790886998176575
1671630807.2990787,308,0.8707501888275146
1671630807.6194527,312,0.86833256483078
1671630807.9272552,316,0.8639945983886719
1671630808.0778115,318,0.8635376691818237
1671630808.1494722,319,0.8645358085632324
1671630808.3555737,322,0.8659663796424866
1671630809.4826982,337,0.8587428331375122
1671630810.1222112,345,0.847812294960022
1671630810.1926222,346,0.8471655249595642
1671630811.1046815,358,0.8419741988182068
1671630811.5512133,364,0.8371740579605103
1671630811.6336854,365,0.8369140625
1671630811.7136111,366,0.8373984694480896
1671630812.6093447,378,0.8287708759307861
1671630813.2521539,386,0.8273527026176453
1671630813.5417113,390,0.8307373523712158
1671630813.7054553,392,0.8308542370796204
1671630814.0894077,397,0.8227362036705017
1671630814.4559178,402,0.827353835105896
1671630814.6162803,404,0.8279424905776978
1671630815.4784765,415,0.8167229890823364
1671630815.9207513,421,0.817704439163208
1671630815.9901316,422,0.815997838973999
1671630817.0142305,436,0.8116731643676758
1671630817.0875194,437,0.8126614689826965
1671630817.2268178,439,0.8147297501564026
1671630817.6221147,444,0.80743008852005
1671630817.7831662,446,0.805296778678894
1671630818.221751,452,0.8020143508911133
1671630818.5040052,456,0.805540144443512
1671630818.8541918,461,0.8028589487075806
1671630819.1521695,465,0.7969926595687866
1671630819.3932629,468,0.7940096855163574
1671630819.5454197,470,0.7926756739616394
1671630819.8429954,474,0.7949073910713196
1671630819.9156518,475,0.795545756816864
1671630820.2679222,480,0.7946527004241943
1671630820.3345425,481,0.794194221496582
1671630820.7606156,487,0.7935683727264404
1671630821.2710006,494,0.790993869304657
1671630822.566937,510,0.7825962901115417
1671630822.7157297,512,0.7823424935340881
1671630822.783253,513,0.782145082950592
1671630822.8681657,514,0.7813600897789001
1671630823.0837803,517,0.7804527282714844
1671630823.2256181,519,0.7805658578872681
1671630824.2318006,533,0.77968829870224
1671630824.3026025,534,0.7773615717887878
1671630824.458817,536,0.7744243741035461
1671630824.6198957,538,0.7727915644645691
1671630824.7789335,540,0.7721825242042542
1671630825.0622144,544,0.7793349027633667
1671630825.1992795,546,0.7834531664848328
1671630825.4842186,550,0.7810142040252686
1671630825.624371,552,0.7787050604820251
1671630825.9035826,556,0.7710556387901306
1671630826.3590283,562,0.7661553621292114
1671630826.4995978,564,0.7683248519897461
1671630826.781189,568,0.7676610946655273
1671630827.9731736,584,0.7587471604347229
1671630828.0536232,585,0.75732421875
1671630828.2700806,588,0.7560839653015137
1671630828.4366372,590,0.7561795711517334
1671630828.7147472,594,0.7554544806480408
1671630828.866669,596,0.7545168995857239
1671630829.7597206,608,0.7512146234512329
1671630830.1138923,613,0.7476998567581177
1671630830.185675,614,0.7467166185379028
1671630830.7470868,622,0.7507984638214111
1671630830.820625,623,0.7502003908157349
1671630831.171554,628,0.7454201579093933
1671630831.243049,629,0.7450966238975525
1671630831.5234292,633,0.7430128455162048
1671630831.8043325,637,0.748603105545044
1671630832.2296176,643,0.7406328916549683
1671630832.3004982,644,0.7399295568466187
1671630832.6520884,649,0.746411919593811
1671630832.790685,651,0.7478433847427368
1671630833.2852876,658,0.7381200194358826
1671630833.430354,660,0.738539457321167
1671630833.9078739,667,0.7416943311691284
1671630834.4720652,675,0.7376016974449158
1671630834.5449028,676,0.7368088364601135
1671630835.1315722,684,0.7345249652862549
1671630835.6828969,692,0.7363262176513672
1671630835.8237197,694,0.7348957657814026
1671630837.000832,710,0.7275575995445251
1671630837.7874506,721,0.7227787971496582
1671630837.9278986,723,0.7245456576347351
1671630838.069504,725,0.7249001860618591
1671630838.1372702,726,0.7238618731498718
1671630838.2783399,728,0.7231564521789551
1671630838.3515422,729,0.7234739065170288
1671630838.493387,731,0.7215892672538757
1671630838.559327,732,0.7211825251579285
1671630838.635218,733,0.7210776209831238
1671630838.9851234,738,0.7251301407814026
1671630839.4069052,744,0.717258632183075
1671630840.8400447,764,0.71268230676651
1671630841.4515262,772,0.7078618407249451
1671630841.6745224,775,0.7090447545051575
1671630841.7418845,776,0.7098896503448486
1671630841.8850033,778,0.7130395770072937
1671630842.0262902,780,0.7137864232063293
1671630842.16935,782,0.7110373377799988
1671630842.5917215,788,0.7037723660469055
