Wall time,Step,Value
1671630780.4298317,4,0.43579766154289246
1671630781.5807242,14,0.43579766154289246
1671630781.696058,15,0.43579766154289246
1671630782.0406091,18,0.43579766154289246
1671630782.1595602,19,0.43579766154289246
1671630782.971047,26,0.43579766154289246
1671630783.0874276,27,0.43579766154289246
1671630784.6069174,40,0.43579766154289246
1671630785.4255815,47,0.43579766154289246
1671630785.5437791,48,0.43579766154289246
1671630785.6550183,49,0.43579766154289246
1671630786.2222276,54,0.43579766154289246
1671630787.0165668,62,0.43579766154289246
1671630787.1059864,63,0.43579766154289246
1671630787.369246,66,0.43579766154289246
1671630787.4581828,67,0.43579766154289246
1671630787.7334569,70,0.43579766154289246
1671630787.8242958,71,0.43579766154289246
1671630788.3683646,77,0.43579766154289246
1671630788.8215063,82,0.43579766154289246
1671630789.465587,89,0.43579766154289246
1671630790.3911304,99,0.43579766154289246
1671630790.7623305,103,0.43579766154289246
1671630791.1266162,107,0.43579766154289246
1671630792.4040005,121,0.43968871235847473
1671630792.768404,125,0.45136186480522156
1671630792.8580782,126,0.45136186480522156
1671630793.0405824,128,0.45525291562080383
1671630793.2214746,130,0.4630350172519684
1671630793.7647812,136,0.4747081696987152
1671630794.4476767,144,0.48638132214546204
1671630794.630556,146,0.48638132214546204
1671630794.7222884,147,0.48638132214546204
1671630794.9939651,150,0.48638132214546204
1671630795.5526428,157,0.48638132214546204
1671630795.7948122,160,0.49805447459220886
1671630795.9562473,162,0.5019454956054688
1671630796.1168668,164,0.5214007496833801
1671630796.6585846,171,0.505836546421051
1671630796.7407706,172,0.505836546421051
1671630797.1525245,177,0.5097275972366333
1671630797.7175446,184,0.5214007496833801
1671630797.7878785,185,0.5175096988677979
1671630798.2925618,191,0.5252918004989624
1671630798.3721714,192,0.5252918004989624
1671630799.2571905,203,0.5291828513145447
1671630799.4133892,205,0.5291828513145447
1671630800.0336285,213,0.5447470545768738
1671630800.2048454,215,0.5564202070236206
1671630800.9189565,224,0.5680933594703674
1671630801.2818882,229,0.5603112578392029
1671630802.4602742,244,0.5680933594703674
1671630802.5295992,245,0.5680933594703674
1671630803.5162807,258,0.5680933594703674
1671630803.5973191,259,0.5719844102859497
1671630803.6780279,260,0.5719844102859497
1671630804.4910002,271,0.5719844102859497
1671630804.7349107,274,0.5719844102859497
1671630805.046857,278,0.5719844102859497
1671630805.35924,282,0.5797665119171143
1671630805.6013255,285,0.5914396643638611
1671630805.8144078,288,0.575875461101532
1671630805.953643,290,0.5797665119171143
1671630806.3039443,295,0.5797665119171143
1671630806.4572024,297,0.5797665119171143
1671630806.536869,298,0.5836575627326965
1671630807.2988944,308,0.5914396643638611
1671630807.619266,312,0.5914396643638611
1671630807.9270694,316,0.6070038676261902
1671630808.077623,318,0.6031128168106079
1671630808.149274,319,0.5914396643638611
1671630808.3552792,322,0.5914396643638611
1671630809.4825134,337,0.5953307151794434
1671630810.1220253,345,0.6070038676261902
1671630810.1923387,346,0.6070038676261902
1671630811.1044953,358,0.6070038676261902
1671630811.5509334,364,0.6070038676261902
1671630811.6334987,365,0.6070038676261902
1671630811.713425,366,0.6070038676261902
1671630812.6090224,378,0.6070038676261902
1671630813.2518742,386,0.6108949184417725
1671630813.5415246,390,0.6147859692573547
1671630813.7051766,392,0.618677020072937
1671630814.0891173,397,0.6108949184417725
1671630814.4557252,402,0.618677020072937
1671630814.61607,404,0.618677020072937
1671630815.4782958,415,0.6108949184417725
1671630815.9205718,421,0.6147859692573547
1671630815.9899528,422,0.6147859692573547
1671630817.0140533,436,0.6147859692573547
1671630817.0873346,437,0.6147859692573547
1671630817.226639,439,0.618677020072937
1671630817.621936,444,0.618677020072937
1671630817.7829862,446,0.6147859692573547
1671630818.2215705,452,0.6264591217041016
1671630818.5038257,456,0.6225680708885193
1671630818.8540132,461,0.6225680708885193
1671630819.1519885,465,0.6303501725196838
1671630819.3930829,468,0.618677020072937
1671630819.5452356,470,0.6225680708885193
1671630819.842816,474,0.6264591217041016
1671630819.9154623,475,0.6264591217041016
1671630820.2677414,480,0.6303501725196838
1671630820.3343647,481,0.6303501725196838
1671630820.760435,487,0.6303501725196838
1671630821.2708228,494,0.6303501725196838
1671630822.566755,510,0.6342412233352661
1671630822.7155483,512,0.6342412233352661
1671630822.7830722,513,0.6381322741508484
1671630822.8679845,514,0.6420233249664307
1671630823.0835996,517,0.6420233249664307
1671630823.2254374,519,0.6381322741508484
1671630824.2316175,533,0.6381322741508484
1671630824.302421,534,0.6342412233352661
1671630824.4586267,536,0.6303501725196838
1671630824.6197138,538,0.6342412233352661
1671630824.778751,540,0.6381322741508484
1671630825.062032,544,0.6420233249664307
1671630825.1990972,546,0.6381322741508484
1671630825.484037,550,0.6303501725196838
1671630825.6241481,552,0.6303501725196838
1671630825.9033902,556,0.6381322741508484
1671630826.358848,562,0.6420233249664307
1671630826.499406,564,0.6459143757820129
1671630826.7810073,568,0.6459143757820129
1671630827.9729898,584,0.6459143757820129
1671630828.0534425,585,0.6381322741508484
1671630828.2698996,588,0.6381322741508484
1671630828.4364514,590,0.6381322741508484
1671630828.714567,594,0.6498054265975952
1671630828.8664877,596,0.6498054265975952
1671630829.7595391,608,0.6420233249664307
1671630830.1137109,613,0.6420233249664307
1671630830.185493,614,0.6420233249664307
1671630830.746905,622,0.6459143757820129
1671630830.8204424,623,0.6459143757820129
1671630831.1713629,628,0.6498054265975952
1671630831.2428386,629,0.6498054265975952
1671630831.523257,633,0.6536964774131775
1671630831.8041613,637,0.6459143757820129
1671630832.229448,643,0.6536964774131775
1671630832.3003275,644,0.6536964774131775
1671630832.6519167,649,0.6536964774131775
1671630832.7905142,651,0.6498054265975952
1671630833.2851126,658,0.6575875282287598
1671630833.4301853,660,0.6536964774131775
1671630833.9077036,667,0.6536964774131775
1671630834.4718933,675,0.6575875282287598
1671630834.5447316,676,0.6575875282287598
1671630835.1313891,684,0.661478579044342
1671630835.682726,692,0.6536964774131775
1671630835.823549,694,0.6536964774131775
1671630837.000659,710,0.6420233249664307
1671630837.787282,721,0.6498054265975952
1671630837.9277258,723,0.6575875282287598
1671630838.0693343,725,0.6536964774131775
1671630838.137096,726,0.6575875282287598
1671630838.278168,728,0.6575875282287598
1671630838.3513672,729,0.6575875282287598
1671630838.4932175,731,0.6575875282287598
1671630838.559158,732,0.6575875282287598
1671630838.635048,733,0.6536964774131775
1671630838.984952,738,0.6498054265975952
1671630839.406734,744,0.6575875282287598
1671630840.839872,764,0.6536964774131775
1671630841.4513505,772,0.6536964774131775
1671630841.674352,775,0.6575875282287598
1671630841.7417142,776,0.6575875282287598
1671630841.8848312,778,0.6692606806755066
1671630842.0261195,780,0.6692606806755066
1671630842.1691778,782,0.6653696298599243
1671630842.5915499,788,0.6575875282287598
1671630843.751495,804,0.6653696298599243
1671630843.8209999,805,0.661478579044342
1671630843.9596577,807,0.6536964774131775
1671630844.1697242,810,0.6653696298599243
