Al,Co,Cr,Fe,Ni,Cu,Mn,Si,V,Mo,Ta,Sn,Ti,Au,Nb,Hf,Zr,N,I,B,W,Ag,Nd,Hardness (HV),class
0.1923076923076923,0.0,0.1923076923076923,0.1923076923076923,0.2307692307692307,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,1
0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,412.4,1
0.087719298245614,0.175438596491228,0.175438596491228,0.175438596491228,0.175438596491228,0.175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350877192982456,0.0,0.0,0.0,415.0,1
0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,1
0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,1
0.0,0.2061855670103093,0.2061855670103093,0.2061855670103093,0.2061855670103093,0.0,0.0,0.0,0.0,0.1752577319587629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,1
0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,1
0.1,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,1
0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.1739130434782608,0.0,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,427.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.2,1
0.1379310344827586,0.0,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.7,1
0.126984126984127,0.0,0.1587301587301587,0.1587301587301587,0.1587301587301587,0.1587301587301587,0.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,1
0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,441.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.1219512195121951,0.0,0.0,0.2439024390243902,0.0,0.2439024390243902,0.1219512195121951,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,442.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,1
0.0476190476190476,0.0,0.3174603174603174,0.4761904761904762,0.1587301587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.2,1
0.0793650793650793,0.1587301587301587,0.1587301587301587,0.1587301587301587,0.1587301587301587,0.1587301587301587,0.0,0.0,0.126984126984127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,447.0,1
0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.238095238095238,0.238095238095238,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1
0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1
0.1176470588235294,0.0,0.2941176470588235,0.4411764705882353,0.1470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.1,1
0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,451.0,1
0.0819672131147541,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0983606557377049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,1
0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,1
0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.2352941176470588,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.1,1
0.126984126984127,0.0,0.1587301587301587,0.2380952380952381,0.1587301587301587,0.1587301587301587,0.1587301587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,1
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,464.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,464.0,1
0.2063492063492063,0.1587301587301587,0.1587301587301587,0.1587301587301587,0.1587301587301587,0.1587301587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,1
0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,472.0,1
0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.4,1
0.1818181818181818,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,1
0.2452830188679245,0.1886792452830188,0.1886792452830188,0.1886792452830188,0.0,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1
0.2307692307692307,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,1
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,480.0,1
0.2727272727272727,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,1
0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173913043478261,0.2173913043478261,0.2173913043478261,0.0,0.2173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.3,1
0.3103448275862069,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,1
0.0234375,0.1953125,0.1953125,0.1953125,0.1953125,0.0,0.1953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,2
0.2083333333333333,0.0,0.2083333333333333,0.2083333333333333,0.1666666666666666,0.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,2
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.5,2
0.238095238095238,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,2
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,2
0.0,0.2272727272727272,0.2272727272727272,0.2272727272727272,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,0.1739130434782608,0.0,0.1739130434782608,0.0,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,492.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,493.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697674418604651,0.0,0.1162790697674418,0.0,0.0,0.2325581395348837,0.0,0.2325581395348837,0.1162790697674418,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,494.0,2
0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,2
0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,495.0,2
0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,2
0.2173913043478261,0.0,0.2173913043478261,0.2173913043478261,0.1304347826086956,0.2173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,2
0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,498.7,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,499.6,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697674418604651,0.1162790697674418,0.1162790697674418,0.0,0.0,0.2325581395348837,0.0,0.2325581395348837,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,2
0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.75,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,2
0.0819672131147541,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983606557377049,0.0,0.0,0.0,505.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,505.0,2
0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.5,2
0.2307692307692307,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,2
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.5,2
0.2727272727272727,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,2
0.0,0.1724137931034483,0.0,0.1724137931034483,0.3103448275862069,0.0,0.0,0.0,0.1724137931034483,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.3,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,510.3,2
0.225,0.0,0.0,0.15,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,2
0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,2
0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0,0.2105263157894736,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.6,2
0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,2
0.1935483870967742,0.0,0.1612903225806451,0.1612903225806451,0.3225806451612903,0.1612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,2
0.0,0.1785714285714285,0.0,0.1785714285714285,0.2857142857142857,0.0,0.0,0.0,0.1785714285714285,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.4,2
0.0,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.2247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1011235955056179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,2
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,524.0,2
0.183673469387755,0.2040816326530612,0.2040816326530612,0.2040816326530612,0.2040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,2
0.0253411306042885,0.1949317738791423,0.1949317738791423,0.1949317738791423,0.1949317738791423,0.0,0.1949317738791423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,2
0.238095238095238,0.0476190476190476,0.0,0.238095238095238,0.238095238095238,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.4,2
0.029126213592233,0.1941747572815534,0.1941747572815534,0.1941747572815534,0.1941747572815534,0.0,0.1941747572815534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,2
0.0310077519379844,0.193798449612403,0.193798449612403,0.193798449612403,0.193798449612403,0.0,0.193798449612403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,2
0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.2,2
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.6,2
0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,2
0.0,0.1851851851851851,0.0,0.1851851851851851,0.2592592592592592,0.0,0.0,0.0,0.1851851851851851,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.5,2
0.1794871794871795,0.2051282051282051,0.2051282051282051,0.2051282051282051,0.2051282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,2
0.0272373540856031,0.1945525291828793,0.1945525291828793,0.1945525291828793,0.1945525291828793,0.0,0.1945525291828793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,2
0.0384615384615384,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,2
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,540.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,542.0,2
0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.9,2
0.238095238095238,0.0,0.238095238095238,0.238095238095238,0.238095238095238,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.5,2
0.2307692307692307,0.0,0.1538461538461538,0.1538461538461538,0.3076923076923077,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,2
0.2647058823529412,0.0,0.1470588235294117,0.1470588235294117,0.2941176470588235,0.1470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,2
0.0,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,2
0.2424242424242424,0.0,0.1515151515151515,0.1515151515151515,0.303030303030303,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,2
0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,2
0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,2
0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.4,2
0.0,0.2173913043478261,0.0,0.2173913043478261,0.2173913043478261,0.0,0.0,0.0,0.2173913043478261,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.7,2
0.3103448275862069,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,2
0.2647058823529412,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,558.0,2
0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,2
0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,2
0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,2
0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,566.0,2
0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,2
0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,2
0.0,0.2666666666666666,0.0,0.2666666666666666,0.2666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,2
0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,2
0.072463768115942,0.144927536231884,0.144927536231884,0.144927536231884,0.144927536231884,0.144927536231884,0.0,0.0,0.2028985507246376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,2
0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,577.6,2
0.3055555555555556,0.0,0.1388888888888889,0.1388888888888889,0.2777777777777778,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,2
0.0746268656716417,0.1492537313432835,0.1492537313432835,0.1492537313432835,0.1492537313432835,0.1492537313432835,0.0,0.0,0.1791044776119403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,2
0.23,0.15,0.23,0.15,0.16,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,2
